Year,State,Most_Active_Time,Sentiment_Score,Post_Count,Hashtag_Count,Mention_Count,Avg_Post_Length,Unique_Users,Engagement_Rate,Topic
2020,Karnataka,Morning,0.6341901794804683,253,14,5,108,1309,0.03147881403335926,Politics
2023,Manipur,Morning,-0.9287703600701329,134,20,1,163,4070,0.03987466402611481,Entertainment
2022,West Bengal,Night,-0.5936507542561797,427,11,7,97,2062,0.08518962227586534,Sports
2018,Uttar Pradesh,Afternoon,0.3935462479829208,974,1,28,69,3304,0.018309321647859846,Technology
2020,Kerala,Morning,0.7286654077375998,595,4,4,186,3545,0.08318839216850366,Technology
2019,Bihar,Afternoon,-0.30489079119243834,875,23,23,139,2032,0.06484244744800861,Entertainment
2019,Himachal Pradesh,Evening,0.8405525036080614,290,43,19,53,1751,0.00046863644613324155,Entertainment
2020,Chandigarh,Afternoon,-0.7826585793284351,455,31,5,190,3734,0.017230879880125016,Politics
2023,Meghalaya,Night,0.6354804570918773,456,13,1,132,3541,0.010385659843962725,Business
2019,Telangana,Morning,-0.2581529782535341,581,8,16,58,3797,0.013608012681558724,Politics
2019,Chhattisgarh,Evening,0.6437216129478132,689,36,15,100,1142,0.011559380267520859,Entertainment
2020,Sikkim,Morning,-0.0766705265176768,226,46,1,78,1337,0.04849245064224296,Business
2018,Madhya Pradesh,Morning,0.5688317083581413,461,41,15,66,4338,0.07070424828746448,Entertainment
2022,Goa,Afternoon,-0.48929604083643863,537,45,23,75,4310,0.07527726639018324,Politics
2021,Goa,Evening,-0.10758886004129486,704,32,18,183,2588,0.060325853303955825,Technology
2021,Arunachal Pradesh,Evening,0.7086169788511218,385,15,0,170,1857,0.08195456631575963,Politics
2018,Maharashtra,Afternoon,-0.95186976070969,319,27,15,131,4464,0.07919830601915394,Sports
2022,Jharkhand,Night,-0.41469142106998613,920,13,10,160,2202,0.039748779717683924,Business
2019,Assam,Evening,0.12006149674326361,295,17,1,186,3745,0.09290520687714215,Technology
2021,Haryana,Morning,-0.8291492231546098,652,23,21,61,4568,0.07376940796309554,Business
2023,Lakshadweep,Evening,0.8150913993925628,602,13,29,174,3072,0.021187218803587385,Entertainment
2021,Sikkim,Morning,-0.4182378415950436,440,36,11,132,3028,0.0756231307516196,Sports
2023,Odisha,Afternoon,0.21574781609646831,909,0,27,63,3558,0.038717784802959176,Health
2022,Andhra Pradesh,Morning,-0.13125021528393588,568,0,13,79,1028,0.054685323144294695,Business
2022,Chhattisgarh,Morning,0.21641155130044054,490,13,0,74,4308,0.022944272482987572,Business
2018,Punjab,Evening,-0.3935047823706215,650,20,19,99,4765,0.02198724575248915,Sports
2020,Arunachal Pradesh,Night,0.40224033656533575,773,7,24,172,1061,0.07155916777463299,Politics
2018,Goa,Afternoon,-0.13378196281946875,238,20,23,64,923,0.061428106647606465,Health
2020,Assam,Afternoon,0.7686270975003311,688,49,25,128,3669,0.047056765921670254,Business
2023,Karnataka,Afternoon,0.03739139476155762,566,42,9,83,4501,0.06452721083776063,Entertainment
2018,Tamil Nadu,Afternoon,-0.1286209293120586,865,32,2,138,1634,0.061222956222342875,Sports
2022,Himachal Pradesh,Night,-0.5248241205536641,773,47,29,124,3868,0.01260092931778677,Entertainment
2021,Odisha,Morning,0.18936729049856438,327,5,28,172,693,0.004015882011725369,Business
2018,Chandigarh,Morning,-0.06138225818075638,920,24,7,165,2210,0.029182668032170622,Politics
2022,Odisha,Evening,-0.5454772657750706,691,21,12,57,3059,0.07010179854382008,Entertainment
2023,Himachal Pradesh,Morning,0.8543205236753948,933,22,15,174,1078,0.02144211461879223,Sports
2022,Uttarakhand,Night,0.3154655792002965,505,48,24,51,4067,0.08774681500800903,Entertainment
2021,Tripura,Night,0.20599480391668257,233,34,11,186,2188,0.05505397148611899,Technology
2018,Punjab,Evening,0.6444218468423122,513,34,9,119,2350,0.07396842559799811,Business
2018,Karnataka,Morning,-0.5484449122726074,580,40,21,71,2866,0.08418429873820758,Business
2023,West Bengal,Afternoon,-0.4328327476273228,643,9,1,157,4190,0.050673741973894265,Health
2022,Arunachal Pradesh,Night,-0.45597426411327624,699,34,18,157,601,0.05893866112513849,Technology
2020,Tripura,Afternoon,0.9856444523937189,113,1,3,71,2963,0.04637908152713788,Sports
2023,Arunachal Pradesh,Night,0.9513423918110457,483,17,8,104,3233,0.04740971316137557,Politics
2018,Sikkim,Morning,0.8020264127247192,851,45,10,135,1459,0.08279604437036782,Entertainment
2022,Jharkhand,Afternoon,-0.26730644988272134,643,45,6,196,1917,0.03896387669755857,Health
2019,Kerala,Morning,-0.16123670125247225,755,23,8,50,2221,0.03642386674526365,Entertainment
2021,Andaman and Nicobar Islands,Night,-0.8075732341283308,836,43,24,121,4552,0.061047717273199346,Business
2020,Sikkim,Evening,-0.0027383553018947016,176,19,11,171,3794,0.01136546379731972,Entertainment
2023,Uttar Pradesh,Afternoon,0.9609528801166549,553,15,29,100,4387,0.04036645499979909,Sports
2021,Odisha,Night,0.9205983215841582,265,47,25,193,4741,0.030452867239834792,Entertainment
2022,Kerala,Night,0.8587996862075205,955,35,18,139,3504,0.06054538820358988,Politics
2020,Lakshadweep,Morning,-0.40507194602269037,357,17,24,75,683,0.0700417894593142,Health
2019,Jharkhand,Evening,-0.1951779492982555,592,37,11,173,1592,0.037376283115975364,Sports
2023,Delhi,Evening,-0.411244613568001,969,12,10,149,2151,0.09945306449301111,Health
2018,Sikkim,Morning,0.6260626438673491,401,27,27,105,4521,0.017164692060822464,Business
2020,Tripura,Morning,-0.6292435740700406,117,43,23,197,3904,0.046814860837081675,Entertainment
2020,Goa,Evening,-0.019852841095494345,935,46,23,170,1849,0.010148740417372216,Politics
2020,Bihar,Night,-0.21069883445211013,194,38,3,131,4509,0.028342776116577373,Technology
2020,Nagaland,Evening,-0.7196020795467033,924,34,13,119,986,0.01306758470173508,Health
2023,Punjab,Morning,0.5441651060819017,748,22,13,83,955,0.060948305712545274,Health
2023,Kerala,Morning,0.41279621983657266,769,18,29,161,2990,0.06396300518966486,Business
2018,Mizoram,Morning,0.4085792469784044,558,33,5,156,1778,0.07839652384813847,Business
2021,Telangana,Morning,0.3398457988493846,491,31,22,101,1969,0.06407043398464651,Sports
2018,Himachal Pradesh,Night,0.1922314313830955,397,22,5,117,1016,0.06535977757614683,Health
2021,Puducherry,Night,0.8902435094735741,431,18,22,80,1087,0.018554538538776432,Technology
2020,Karnataka,Afternoon,-0.723531251927596,952,27,26,162,1567,0.04658673921588539,Politics
2018,Odisha,Evening,-0.9177958821257333,351,14,29,94,1858,0.013611736619863035,Health
2019,Uttar Pradesh,Afternoon,-0.8278438639287786,434,44,6,122,4919,0.03670291786415815,Business
2021,Tamil Nadu,Evening,-0.19297228427955448,613,16,5,152,2067,0.06608913093721684,Sports
2020,Uttarakhand,Afternoon,0.46423264346339455,379,17,23,135,2359,0.06836994282247731,Technology
2018,Haryana,Evening,0.8876441133860955,673,18,22,75,2702,0.04755814737893217,Technology
2022,Odisha,Night,-0.9063906601481855,980,38,29,194,4337,0.03799950475376745,Business
2023,Jharkhand,Night,0.5447813505534065,760,18,0,135,2510,0.052245631365328275,Technology
2020,Manipur,Morning,0.44872931031015084,277,27,24,156,3899,0.03511674894444535,Health
2023,Sikkim,Night,-0.1821082963775189,871,25,20,178,4753,0.08512720330407406,Sports
2023,Meghalaya,Morning,-0.29606285296266144,761,32,16,94,2416,0.09395506019448131,Technology
2022,Rajasthan,Evening,0.6477131705703809,427,0,25,145,977,0.09533279249835903,Technology
2021,Telangana,Afternoon,0.6645739139711277,384,27,15,170,1380,0.011791548601095526,Entertainment
2020,Chhattisgarh,Morning,0.5053341859919058,950,8,24,91,3138,0.039207164599828814,Entertainment
2020,Manipur,Night,-0.44369327721418905,926,26,7,153,4223,0.08247716005176017,Sports
2018,Tamil Nadu,Morning,0.5154736646757725,972,27,25,156,4541,0.06578685143305311,Business
2022,Dadra and Nagar Haveli and Daman and Diu,Evening,-0.4005982106825894,263,18,17,103,1918,0.03451434675085146,Technology
2018,Himachal Pradesh,Afternoon,-0.11220323967576418,565,8,13,68,1959,0.09981580843009366,Sports
2019,Manipur,Evening,0.7905313071093691,199,42,9,142,3482,0.04843189577791797,Entertainment
2022,Jharkhand,Afternoon,-0.09965996909332597,974,10,0,52,3326,0.09633516599288543,Health
2018,Puducherry,Morning,0.30237707228539845,257,28,27,113,1559,0.06578394465173551,Sports
2021,Puducherry,Night,-0.36609666441969835,391,45,7,81,2914,0.014670240687307025,Health
2020,Mizoram,Night,-0.04203536483599701,752,31,26,65,2912,0.041307409357587435,Business
2019,Kerala,Morning,0.5197640521125806,688,32,20,145,1283,0.007719456836762107,Health
2018,Maharashtra,Morning,0.04612652486851787,986,3,28,70,2785,0.06858204014545886,Politics
2018,Delhi,Afternoon,-0.9305736347697184,224,39,18,51,2316,0.043114188011917014,Sports
2023,Himachal Pradesh,Evening,-0.1172136764077294,653,3,6,189,1466,0.0006851507003151847,Business
2023,West Bengal,Afternoon,0.6156204767008222,819,25,3,144,4950,0.07771961147900369,Sports
2021,Uttar Pradesh,Evening,-0.08646366793784299,129,28,10,91,4697,0.010424138398839933,Sports
2020,Tamil Nadu,Evening,-0.3426916339945021,543,5,17,122,3270,0.034316826255382196,Sports
2021,Tripura,Evening,0.4002624261550136,807,32,13,65,2448,0.07642629797800152,Business
2018,Karnataka,Morning,-0.393561033731314,412,6,14,144,3557,0.04533340843865602,Politics
2018,Gujarat,Afternoon,-0.652894238447074,401,32,23,134,2175,0.011819900790843519,Business
2019,Jharkhand,Night,0.8393528616362576,940,33,13,167,4097,0.08873135846304482,Politics
2023,Himachal Pradesh,Night,-0.9865790741417275,193,3,16,86,1454,0.02516840456193096,Politics
2023,Assam,Morning,0.36235023602217753,205,9,7,171,548,0.07143587073744091,Entertainment
2023,Jharkhand,Morning,0.38036229324880666,795,35,21,81,2426,0.016442596293494417,Technology
2021,Telangana,Morning,0.04460959592973457,485,28,0,174,3231,0.004676393210543184,Health
2018,Haryana,Morning,0.43678182860389847,503,38,20,172,3320,0.042942471369195725,Politics
2023,Manipur,Evening,-0.904215370354901,670,43,21,160,3115,0.05051691554661465,Technology
2020,Uttar Pradesh,Evening,-0.07194176790444473,746,14,12,138,1339,0.01681241291040273,Politics
2020,Meghalaya,Morning,-0.16421724959819883,641,48,5,148,821,0.039372804268589315,Politics
2023,Chandigarh,Evening,0.6409392676771837,909,25,19,97,3669,0.06575736092912228,Business
2022,Kerala,Night,0.5029905230693521,733,39,14,95,2851,0.020430657357213524,Politics
2022,Andhra Pradesh,Evening,-0.8637072617144661,249,15,8,181,3500,0.053931601835489555,Technology
2021,Lakshadweep,Evening,0.8968506516518331,157,31,10,89,1827,0.00776885844892109,Entertainment
2022,Chhattisgarh,Evening,-0.5474244363972394,198,20,7,129,4540,0.09196408578489415,Business
2020,Tripura,Night,-0.36961166742333607,704,48,12,83,1485,0.004981249980138436,Sports
2020,Bihar,Afternoon,0.6070707083153337,390,35,22,105,722,0.09733334667904125,Entertainment
2018,Karnataka,Morning,-0.3665361420951718,192,44,17,151,975,0.016462631418668727,Politics
2019,Tripura,Morning,0.8704497597044774,513,26,12,59,3183,0.07568153315302907,Entertainment
2020,Rajasthan,Evening,0.049173966524124646,680,1,10,164,1133,0.07449897803114178,Sports
2021,Uttar Pradesh,Night,0.013613900775309551,607,31,15,73,4068,0.014595637994441602,Entertainment
2022,Karnataka,Afternoon,0.035695440484696084,903,33,18,152,3336,0.06469174021238143,Health
2018,Puducherry,Afternoon,-0.5432177644694014,144,5,9,127,2471,0.07108483892355741,Business
2018,Uttar Pradesh,Afternoon,0.16848907864774731,767,18,29,97,3749,0.05843782664093135,Sports
2021,Gujarat,Afternoon,0.4576375272414277,855,21,13,147,626,0.03685641494987396,Politics
2023,Uttar Pradesh,Afternoon,0.3467805691631405,933,27,27,68,1175,0.05032818646044841,Technology
2021,Jharkhand,Evening,-0.056467399409881214,894,44,29,171,3883,0.01565375223780904,Health
2022,Dadra and Nagar Haveli and Daman and Diu,Morning,0.7414572483576687,436,2,13,61,2620,0.08282786518085028,Entertainment
2018,Haryana,Night,0.8999398494549535,386,16,11,84,1727,0.029549540459114433,Politics
2023,Haryana,Morning,-0.7265169337696278,648,10,8,137,1130,0.08919756772234336,Politics
2023,Uttar Pradesh,Night,-0.44645720319475357,468,19,23,98,1473,0.06136452015278437,Politics
2021,Bihar,Night,0.550685729031515,549,28,4,105,2843,0.07795014944990708,Business
2022,Arunachal Pradesh,Afternoon,0.6315354941154943,257,48,6,149,2382,0.04164872230429924,Business
2022,Uttarakhand,Night,0.20590696200713587,101,31,16,198,1826,0.02627947119180726,Sports
2018,Chandigarh,Evening,-0.5134072222081927,563,27,10,87,3183,0.06842526904129377,Politics
2019,Odisha,Afternoon,0.5350180502813657,948,17,16,108,1594,0.0934497185878367,Technology
2019,Uttar Pradesh,Night,-0.33770280065551406,935,10,13,57,2608,0.07580993528672159,Business
2023,Chhattisgarh,Night,0.2429439359673471,861,47,22,70,3509,0.09907773512421185,Health
2022,Uttar Pradesh,Night,-0.5440719062866226,676,27,21,193,4710,0.019151582810761916,Sports
2022,Assam,Evening,-0.18890613466469297,538,32,28,75,4493,0.03535301762942568,Technology
2020,Tripura,Morning,-0.5713012871856751,810,16,21,150,1453,0.08728600923847618,Health
2022,Arunachal Pradesh,Afternoon,-0.15830843604320832,199,16,15,133,2653,0.03726971970595477,Technology
2021,Chandigarh,Afternoon,0.8386398157212194,155,23,9,90,1281,0.0405139084536217,Politics
2019,Andaman and Nicobar Islands,Evening,-0.16666791276453075,230,25,21,132,2181,0.03134062786973675,Entertainment
2021,Uttarakhand,Evening,0.051010969351355184,458,47,9,84,503,0.07798726880598542,Sports
2019,Arunachal Pradesh,Morning,-0.8063031396702165,178,21,20,168,3799,0.048850229995388454,Sports
2019,Uttar Pradesh,Evening,-0.5506975752577126,731,27,5,151,3879,0.04273707808852892,Politics
2019,Meghalaya,Afternoon,0.5285692760643397,884,37,23,97,879,0.038377759352522994,Health
2018,Uttarakhand,Morning,0.555477943920232,722,10,22,112,4577,0.0056813277276183466,Entertainment
2022,Assam,Morning,-0.5842614366324799,231,46,27,101,4681,0.026927420256382607,Health
2019,Mizoram,Night,-0.253825208484467,112,18,25,104,2474,0.0033178943848560793,Sports
2021,Meghalaya,Afternoon,-0.7060675735148341,515,26,16,106,2099,0.07553456329301189,Sports
2021,Andhra Pradesh,Night,-0.20510961732653765,204,20,13,94,4854,0.02901437507656586,Politics
2019,Mizoram,Morning,0.4519981816648131,360,32,8,160,2569,0.08482882835062873,Entertainment
2018,Delhi,Morning,0.002391833083727146,443,1,17,183,1073,0.054501216045927406,Technology
2023,Odisha,Night,-0.5873005753734399,106,47,13,128,4133,0.057313738684900854,Technology
2018,Uttar Pradesh,Evening,-0.6706723638333678,769,2,21,158,3494,0.08020516484848464,Sports
2022,Bihar,Evening,-0.9537532968615619,897,37,23,196,4074,0.04448989381535437,Health
2020,Maharashtra,Afternoon,0.6863777213533411,609,39,18,80,2853,0.07887337171069742,Sports
2022,Meghalaya,Evening,0.3848875841625261,213,41,3,56,2035,0.0047038124826534805,Business
2021,Arunachal Pradesh,Afternoon,-0.9487002692782742,409,25,22,73,1291,0.010738353781168976,Sports
2023,Maharashtra,Afternoon,-0.8465120098096273,856,25,5,121,944,0.0676031702388696,Politics
2020,Arunachal Pradesh,Night,-0.5475516490505217,406,3,24,104,3964,0.09588438318962787,Entertainment
2019,Chhattisgarh,Evening,-0.3549589715675283,975,20,6,115,4758,0.012979179510703898,Health
2018,Chhattisgarh,Afternoon,-0.13700928693246817,243,27,15,184,2380,0.07535224186460032,Politics
2023,Tamil Nadu,Morning,0.858520290659839,712,47,19,175,721,0.04083758760869188,Health
2020,Maharashtra,Afternoon,0.3878307290350447,671,42,2,152,2656,0.0019056944027703417,Health
2018,Delhi,Morning,-0.6338116295714724,134,10,19,143,4479,0.08989185746066601,Health
2022,Lakshadweep,Afternoon,-0.282391427730841,315,14,21,147,4117,0.003234732685882025,Technology
2023,Odisha,Evening,0.8048686552446158,552,15,7,114,2164,0.025493574695725996,Sports
2018,West Bengal,Night,-0.48027106686111787,346,28,28,73,532,0.08173398102652948,Entertainment
2021,Chandigarh,Night,0.5804719250322059,515,9,10,181,822,0.08123788225895129,Entertainment
2021,Arunachal Pradesh,Afternoon,0.4611092881663277,619,25,28,79,4095,0.05542527977852919,Business
2022,Karnataka,Evening,0.3829890441190009,850,16,11,151,2364,0.06972077952594748,Entertainment
2023,Tripura,Evening,-0.9112167430260953,469,37,28,106,4918,0.03851752601855801,Politics
2020,Punjab,Afternoon,-0.43299420414522327,610,20,25,146,1009,0.0024651829195906807,Entertainment
2019,Andaman and Nicobar Islands,Afternoon,0.5510101134948189,588,17,29,109,1262,0.06403483082250971,Health
2020,Bihar,Morning,0.1509171920711383,460,48,8,168,3071,0.06274915588490924,Health
2022,Tamil Nadu,Night,0.5436155732852515,187,40,4,165,1545,0.06590375492450863,Business
2023,Gujarat,Morning,0.8021168577078435,876,29,14,64,3583,0.05653225517142263,Business
2018,Tamil Nadu,Afternoon,0.46631087036029384,960,8,7,128,682,0.016898467765844537,Technology
2022,Assam,Afternoon,0.03290350991526059,353,31,15,55,943,0.031276210973312325,Health
2022,Bihar,Afternoon,0.85523683286418,295,22,17,127,1965,0.0818575104980042,Technology
2021,Dadra and Nagar Haveli and Daman and Diu,Afternoon,-0.9655302203182716,222,33,24,152,1400,0.015242136042516764,Health
2019,Maharashtra,Night,-0.13150154728539065,962,48,6,181,3030,0.08751552862339768,Politics
2018,Gujarat,Morning,-0.28517871793316196,173,37,14,162,4314,0.07916233673952938,Business
2023,Andhra Pradesh,Night,0.4003264514929439,323,45,8,191,2936,0.0613060507931379,Health
2023,Maharashtra,Evening,-0.40592083518541533,768,11,0,94,3085,0.07913431601378831,Technology
2023,Himachal Pradesh,Evening,0.21153513231241883,229,15,8,148,4809,0.06913192232786106,Politics
2022,Chhattisgarh,Afternoon,-0.12094248507915872,581,24,19,128,2774,0.028805125981449332,Health
2020,Maharashtra,Night,-0.28980242190352445,600,22,14,167,2236,0.0072478060456416474,Politics
2021,Karnataka,Evening,0.04089473191401494,739,28,23,144,4390,0.05661673619484125,Sports
2023,Telangana,Morning,-0.05790416695863687,864,41,12,176,4032,0.02229177919203511,Technology
2023,Haryana,Morning,0.5491705713919066,592,4,19,57,855,0.0066023544674220225,Sports
2021,Sikkim,Morning,0.9863021535165544,100,21,29,116,2007,0.04311376564342004,Health
2021,Assam,Afternoon,0.36178381141589777,823,35,26,71,1999,0.025794465830699265,Business
2020,Manipur,Afternoon,0.20640101399579125,353,41,17,114,3722,0.07372214289611483,Business
2019,Delhi,Evening,0.9209490193898378,846,36,25,196,1922,0.05202915350284673,Politics
2019,Mizoram,Morning,-0.9134868168743884,453,34,20,195,3975,0.05135809334841891,Politics
2020,Chhattisgarh,Night,-0.6402977954230358,440,31,21,134,3992,0.08168177943864154,Sports
2019,Madhya Pradesh,Evening,-0.7867392126590858,563,31,18,136,3728,0.06530353685950148,Technology
2019,Sikkim,Afternoon,-0.8595577643427919,216,49,12,107,4437,0.05677095304772143,Health
2018,Telangana,Morning,0.4928268248482195,761,16,29,153,3344,0.05690625413300773,Technology
2020,Maharashtra,Morning,-0.7250866732027008,352,9,17,155,2877,0.0017987508475255211,Business
2018,Delhi,Night,-0.5991554196883848,525,17,1,107,2000,0.028991180275103834,Sports
2020,Uttarakhand,Evening,0.6840931480567176,290,5,21,123,3131,0.07635124140049732,Entertainment
2019,West Bengal,Afternoon,-0.4449279806125763,309,5,27,139,924,0.035206475497530386,Politics
2019,Himachal Pradesh,Afternoon,0.3364596024397124,126,21,21,112,4374,0.051356801825526835,Health
2022,Karnataka,Afternoon,-0.9001188954657624,269,37,4,126,1108,0.02671411387488877,Politics
2021,Odisha,Night,-0.05904656580653822,835,6,12,88,4997,0.03349919724160207,Entertainment
2022,Delhi,Afternoon,0.9376965455424964,766,23,21,90,1007,0.058099164997919575,Technology
2021,Kerala,Night,-0.5015920534481395,530,49,15,70,2364,0.06421288957190745,Politics
2022,Gujarat,Afternoon,0.7170934255380448,159,20,5,187,4726,0.059501511140374067,Health
2023,Telangana,Afternoon,-0.8182479310642574,271,43,22,71,4136,0.06635988367322924,Business
2021,Meghalaya,Morning,0.21592440465264207,315,2,14,182,574,0.013482257557862965,Technology
2020,Chhattisgarh,Afternoon,-0.29373436623605254,856,29,21,158,4794,0.022507882817334346,Entertainment
2020,Jharkhand,Morning,-0.23636653391778806,547,20,16,86,1853,0.07392797324297984,Politics
2019,Madhya Pradesh,Night,-0.6428450557015883,593,36,28,119,880,0.02977807741014339,Technology
2023,Himachal Pradesh,Morning,-0.007012530401738326,143,39,16,147,3395,0.05616550118357262,Health
2020,Delhi,Afternoon,0.869317560219125,606,2,8,163,4097,0.051686797380134424,Politics
2023,Rajasthan,Evening,-0.41364224372090885,988,16,12,180,2927,0.07883524608027855,Technology
2019,Rajasthan,Afternoon,0.2832800624545171,103,14,10,83,3019,0.08357512199100417,Business
2018,Madhya Pradesh,Morning,-0.6698142808298306,783,30,1,67,4544,0.0036827058526945123,Health
2020,Karnataka,Evening,-0.21919439780981498,104,47,22,135,1856,0.017750920461680576,Technology
2020,Uttarakhand,Afternoon,0.9975500437229194,407,37,8,185,2040,0.03363270135872667,Sports
2021,Assam,Afternoon,-0.10047218840478922,848,7,24,79,3639,0.09366989210882816,Politics
2018,Uttar Pradesh,Morning,0.9033706732590585,438,7,16,140,1318,0.0954378719325866,Politics
2018,Tripura,Morning,0.04924826066223997,475,24,20,183,2030,0.0006534029578475598,Entertainment
2019,Lakshadweep,Afternoon,0.1977598982274007,920,18,20,91,4420,0.03436224649490197,Business
2020,Telangana,Evening,0.4772496535354407,833,3,25,143,1952,0.07478235533218792,Entertainment
2023,Maharashtra,Morning,0.7558351363196623,397,10,0,59,3823,0.09007601801070825,Entertainment
2022,Karnataka,Night,-0.7114828376210924,843,22,22,82,2521,0.09152809554803233,Health
2021,Mizoram,Evening,0.6247838997165711,548,41,27,134,856,0.015365607682307126,Technology
2019,Telangana,Afternoon,0.08654036178841817,743,34,3,93,4894,0.039036401196631224,Technology
2022,Telangana,Morning,0.409227665556003,285,23,11,135,3553,0.003908196784871732,Technology
2018,Himachal Pradesh,Morning,0.8506741519570569,893,40,16,130,1816,0.026224883857965033,Politics
2018,Andhra Pradesh,Morning,-0.7667728133912926,919,46,11,77,3309,0.025129457404342026,Business
2022,Manipur,Afternoon,-0.4342862117790569,850,10,13,104,963,0.05436299547260476,Business
2018,Assam,Afternoon,-0.13553682798152322,148,1,10,199,3592,0.019320695773903586,Entertainment
2019,Assam,Evening,-0.33198103374335686,225,31,29,163,1479,0.023016902790815908,Sports
2018,Arunachal Pradesh,Night,-0.5562180208598424,401,3,27,186,2480,0.031992586100802765,Politics
2019,Tripura,Afternoon,0.042775083829557525,990,7,11,102,1047,0.05491567958499263,Entertainment
2020,Sikkim,Evening,0.9931076412562694,601,48,25,130,3116,0.05378853073018382,Technology
2021,Goa,Morning,0.9885803992652527,248,41,21,146,3143,0.07455574664244767,Sports
2021,Madhya Pradesh,Morning,0.3898262946161073,202,32,11,139,4351,0.07078831426008565,Health
2022,Tamil Nadu,Morning,0.37045891505104533,557,8,21,100,1553,0.07758441226622452,Entertainment
2020,Manipur,Morning,0.4563562938380039,840,13,2,72,1339,0.0465928542517681,Health
2022,Nagaland,Morning,-0.2909326910166672,989,23,12,179,1641,0.03573428017074073,Technology
2020,Mizoram,Evening,-0.4330775416641277,711,48,28,100,3068,0.08085105276049259,Business
2018,Punjab,Morning,0.47081889263846355,924,46,19,83,2612,0.054041016628742916,Business
2023,Gujarat,Afternoon,-0.8911922834447217,470,30,18,185,2404,0.028675556865535926,Entertainment
2018,Tripura,Afternoon,0.6564885986529725,335,9,12,95,2225,0.09325158415936802,Health
2023,Maharashtra,Morning,0.7705749054308499,502,36,28,122,1175,0.016926297054970754,Sports
2023,Karnataka,Evening,0.49649683721703686,904,16,9,176,4951,0.07353901472580109,Politics
2019,Odisha,Afternoon,0.5582489865753306,786,40,11,158,512,0.093962327967611,Health
2018,Maharashtra,Morning,0.1742333152196336,363,38,5,54,2982,0.058180869781988824,Entertainment
2019,Odisha,Morning,-0.6503734410414075,212,41,26,171,3534,0.0722870954590485,Technology
2020,Telangana,Morning,-0.20379508590438955,461,13,11,100,3523,0.09668569512452757,Health
2021,Tamil Nadu,Night,-0.831454329642827,882,3,15,76,2389,0.023353872255819655,Technology
2020,Meghalaya,Evening,0.40212510318839056,687,36,5,154,1806,0.07422643922586657,Entertainment
2021,Odisha,Night,-0.8446295830311161,124,8,0,175,4798,0.006330646468880208,Entertainment
2020,Arunachal Pradesh,Morning,-0.5985589714272932,911,49,16,130,3187,0.043653327554136305,Health
2020,Kerala,Morning,0.4709023028271331,312,15,21,167,989,0.051842906007310396,Sports
2021,Puducherry,Night,0.5736256625275646,729,3,26,147,2076,0.006217710699579604,Business
2022,Tripura,Night,0.16883175648848892,186,12,25,174,3689,0.05762354427835531,Health
2022,Maharashtra,Night,-0.9851622512807225,159,11,25,145,4515,0.08499465873655512,Sports
2019,West Bengal,Afternoon,0.5819549778677857,612,24,0,61,843,0.06430190029916856,Entertainment
2023,Haryana,Night,0.9448383978361146,937,42,5,106,2675,0.05689930282258668,Politics
2021,Chandigarh,Evening,-0.677284111695504,849,22,8,164,1986,0.08631938564441986,Health
2018,Tamil Nadu,Afternoon,-0.28546405848829215,117,44,10,190,885,0.07523492371045952,Politics
2019,Andaman and Nicobar Islands,Evening,-0.6758122761485632,121,46,26,68,1196,0.05594569990543629,Politics
2018,Odisha,Evening,0.6620178560773224,242,5,21,152,1391,0.018781605169474327,Entertainment
2022,Karnataka,Night,0.625720718401046,136,27,13,138,2213,0.038161201772228585,Health
2021,Punjab,Morning,-0.3836809904731935,166,9,21,138,2977,0.011394658875902864,Health
2021,Delhi,Morning,0.0541864506533738,597,33,21,143,2228,0.07946844792138665,Business
2023,Lakshadweep,Morning,-0.3563331865774486,293,40,13,196,1564,0.09447305135852953,Sports
2019,Telangana,Night,0.21831489358759537,601,26,8,145,1429,0.08653680111714442,Technology
2022,Haryana,Night,0.020413458851008315,462,15,6,151,2262,0.056186902512554905,Business
2020,Madhya Pradesh,Night,0.5683625507534098,185,10,26,127,4493,0.0024531399755621133,Entertainment
2020,Jharkhand,Morning,0.26458281817602747,110,34,23,118,2064,0.07379097854432996,Business
2018,West Bengal,Morning,0.35560881175108716,160,12,23,171,1397,0.09853398291663186,Entertainment
2018,Uttar Pradesh,Morning,0.7386319047905694,995,35,24,76,2439,0.04850695961394681,Politics
2021,Madhya Pradesh,Night,0.23622524312453153,930,26,5,188,4604,0.0006909073374093855,Health
2020,Nagaland,Evening,-0.807056389096733,862,26,8,109,3272,0.02349936896530971,Technology
2020,Sikkim,Evening,0.08545414661315598,715,31,25,171,4130,0.04229123941797226,Business
2021,Mizoram,Night,0.6146188406904556,293,41,12,99,2313,0.05728835285277126,Business
2018,Nagaland,Night,0.6700533356255831,464,45,11,101,4503,0.032576158493926415,Technology
2021,Kerala,Night,0.43454408323233507,236,12,21,199,4702,0.08558642162462601,Business
2022,Maharashtra,Morning,-0.1750296179555315,382,43,25,172,3295,0.025187767862239075,Health
2020,Punjab,Night,0.4683735732418164,581,35,1,89,1471,0.020399616144983847,Sports
2018,Assam,Morning,0.44754720274319837,209,28,7,112,3547,0.06801688519869992,Health
2022,Goa,Evening,0.8878100328843677,498,26,13,68,3824,0.07635305308703944,Health
2021,Tripura,Afternoon,0.11981306901038313,173,42,21,146,3125,0.09394375910474978,Sports
2021,Arunachal Pradesh,Night,-0.19112525733036767,932,1,26,109,2245,0.09036940451761963,Sports
